order_id,client_id,product_id,product_category,order_price,order_timestamp,order_status,payment_method,shipping_method,shipping_cost
50379,20cad260-7cfc-440a-b469-0b0802e04de5,P01148,Technology,29.69,2024-02-13 04:22:27,delivered,paypal,pickup,0.0
50380,660adbc3-f6d4-4e1b-a9df-df87ccdaf33f,P00964,Personal Care,69.06,2024-02-13 19:30:23,delivered,debit_card,pickup,0.0
50381,e5078cfc-857b-4c49-9d97-8a81e38d436e,P00578,Household,30.2,2024-02-13 20:04:17,delivered,credit_card,standard,4.7
50382,0cec1d65-3116-4d79-b7b2-e1be16568f81,P00014,Beverages,40.9,2024-02-13 01:47:16,delivered,cash,express,10.84
50384,996b6703-47f8-445c-8399-3a96137d24cf,P00256,Snacks,18.37,2024-02-13 03:34:14,delivered,debit_card,standard,5.81
50385,c6f0208a-7796-44fa-a03a-4e964f7c6105,P00511,Household,1.88,2024-02-13 12:48:32,delivered,credit_card,standard,4.49
50386,5a873e87-d310-4063-9495-51c6b4ad0ca0,P00272,Snacks,35.34,2024-02-13 06:13:51,delivered,bank_transfer,express,8.23
50387,8b91add6-eae7-4415-b494-46af1dcabf33,P00075,Beverages,104.99,2024-02-13 00:11:44,delivered,credit_card,standard,6.05
50389,e1ea6f38-7cce-44cb-9c65-060ffb786c28,P01088,Technology,78.61,2024-02-13 09:45:20,delivered,cash,standard,5.31
50390,698a4212-b848-46be-98d6-6f4cc7a925d1,P00041,Beverages,63.65,2024-02-13 23:04:04,delivered,credit_card,standard,3.41
50391,dfd636dc-b5bd-4e76-afc9-8063ce14a3e3,P01237,Technology,59.98,2024-02-13 14:40:24,delivered,credit_card,express,5.69
50392,740df81a-9286-46d7-9ea6-000791389505,P00123,Beverages,34.88,2024-02-13 18:20:52,delivered,credit_card,standard,3.26
50393,ea2395dd-5cf0-4bea-995f-95780078cbbe,P00604,Household,24.96,2024-02-13 19:09:08,delivered,cash,standard,6.66
50394,0fdaacbc-b87a-4254-a460-c7e895285dfc,P00217,Beverages,100.06,2024-02-13 15:44:51,delivered,credit_card,standard,6.96
50395,3e72e646-e3af-402c-afe6-eb1d2eff5f95,P00288,Snacks,84.79,2024-02-13 01:57:26,delivered,bank_transfer,standard,6.23
50396,db071d4d-3ae0-442b-b500-40ff9318c293,P00325,Snacks,5.9,2024-02-13 04:05:05,delivered,credit_card,express,6.3
50397,6998b543-0a33-4f50-a05e-8f4e1e2b7a95,P00488,Snacks,52.92,2024-02-13 23:40:05,delivered,credit_card,standard,7.05
50398,60bf56fb-0870-43c3-8b56-d83bf148fb6f,P00225,Beverages,83.47,2024-02-13 07:17:36,delivered,credit_card,standard,5.54
50399,0fdaacbc-b87a-4254-a460-c7e895285dfc,P00094,Beverages,55.19,2024-02-13 15:58:20,delivered,credit_card,standard,4.55
50400,8584a3f9-295d-47ef-bdb3-28e58fe90e44,P00994,Personal Care,51.7,2024-02-13 14:32:21,delivered,debit_card,express,8.48
50401,9d420534-3134-4b26-9b0b-728e44c8d567,P00284,Snacks,59.16,2024-02-13 23:42:03,delivered,cash,standard,4.31
50402,597f56a5-cfe7-41c5-9ae8-cf4c59b5d1fc,P00570,Household,34.76,2024-02-13 12:48:59,delivered,debit_card,standard,5.2
50404,094b3b20-d038-43fe-8fb1-ec2259852b2e,P01136,Technology,74.11,2024-02-13 08:11:04,delivered,credit_card,express,9.66
50405,9edd9e43-15c9-4aa3-bcc6-4fdcd657b161,P00002,Beverages,48.85,2024-02-13 05:27:04,delivered,credit_card,standard,4.52
50406,69d65554-fde2-4eb2-8798-0b0faaf01733,P00417,Snacks,17.68,2024-02-13 06:59:25,delivered,cash,standard,4.82
50407,cc5ca669-1e57-443a-958b-f70aed1a2a3f,P00158,Beverages,65.97,2024-02-13 10:31:31,delivered,credit_card,standard,4.28
50409,8f55b79d-9b54-4f27-b107-d32da02ac536,P00438,Snacks,86.61,2024-02-13 15:33:14,delivered,paypal,standard,3.67
50410,e7c7828e-dada-425a-ba0d-01a8270dd40c,P00768,Personal Care,100.56,2024-02-13 13:21:05,delivered,credit_card,standard,5.33
50411,83a6a8a2-3c1f-449a-bc40-3cda9ddf904e,P00585,Household,24.59,2024-02-13 18:46:11,delivered,credit_card,standard,3.88
50413,dcc40da2-0661-49e8-b652-4b0191126bfc,P00177,Beverages,67.91,2024-02-13 03:47:46,delivered,cash,standard,4.18
50414,dea85cf7-d380-4fe3-9e15-c165a7ca42dc,P00386,Snacks,93.63,2024-02-13 23:29:19,delivered,bank_transfer,express,10.79
50415,38363c61-bcaf-4ab1-b193-8907b0cddb73,P01120,Technology,89.9,2024-02-13 09:10:10,delivered,cash,standard,5.68
50416,9ddfbdf0-845a-4e38-87b8-15b25e874f39,P01123,Technology,76.98,2024-02-13 20:42:12,delivered,credit_card,express,11.96
50417,0399e39a-af52-46e8-8bbf-60dad89b511f,P00587,Household,77.22,2024-02-13 10:11:39,delivered,paypal,express,7.62
50418,17f1194b-fa0a-492f-9b55-dec2ba0cf9f6,P00425,Snacks,38.74,2024-02-13 08:02:02,delivered,debit_card,express,13.29
50419,517629cb-c651-4669-a72b-24847d94c1ec,P00373,Snacks,52.82,2024-02-13 07:27:27,delivered,credit_card,standard,5.94
50420,0dab834b-a839-42cf-8ec1-ff0a46027054,P00200,Beverages,39.46,2024-02-13 22:21:22,delivered,debit_card,standard,5.15
50421,bec2e9fa-509f-47f3-9f44-1cf31855f648,P01009,Technology,14.96,2024-02-13 20:04:45,delivered,credit_card,standard,4.89
50422,094b3b20-d038-43fe-8fb1-ec2259852b2e,P01202,Technology,32.41,2024-02-13 15:36:32,delivered,credit_card,standard,3.0
50423,e9b8d799-45a2-4388-a99a-15d201dcd38e,P00456,Snacks,66.47,2024-02-13 13:10:35,delivered,credit_card,standard,5.56
50424,30f994af-07e9-48e9-8f22-3500f8167ded,P00790,Personal Care,99.63,2024-02-13 08:42:59,delivered,credit_card,standard,4.61
50425,f9249f9e-314b-458a-af77-69928b8c1350,P00123,Beverages,34.75,2024-02-14 15:18:02,delivered,bank_transfer,standard,3.13
50426,803bb81b-6f7c-4dbc-8368-b4ac6dd7536e,P00995,Personal Care,37.72,2024-02-14 14:06:24,delivered,paypal,standard,3.92
50427,8a0b8920-e857-481b-8bf9-ae3b01e61a6d,P01234,Technology,72.85,2024-02-14 01:48:49,delivered,cash,standard,4.86
50428,8b249102-0826-44ed-a2e7-620d738903d6,P00677,Household,63.7,2024-02-14 05:14:34,delivered,credit_card,express,8.08
50429,d6db24ae-0531-4fe2-b04a-8f02ffe8a869,P01026,Technology,89.01,2024-02-14 14:33:16,delivered,credit_card,standard,4.86
50431,fda60e97-6ad1-4916-929e-2e547c0cf8e1,P00522,Household,38.66,2024-02-14 16:15:14,delivered,credit_card,standard,6.02
50432,6eaef451-74b2-427d-9e6d-b8ce919c2e5b,P00317,Snacks,58.49,2024-02-14 06:29:49,delivered,credit_card,express,7.78
50433,d720e8d2-616e-46f9-90ac-d009656f0d71,P01048,Technology,46.84,2024-02-14 15:10:46,delivered,debit_card,express,9.09
50434,fed695e0-724e-4ea0-b424-3b80cba1a6ea,P00934,Personal Care,18.74,2024-02-14 20:20:12,delivered,debit_card,standard,4.81
50435,d72aa1ae-db11-48d9-9f9b-95e33a40fb8d,P00307,Snacks,80.98,2024-02-14 09:40:37,delivered,credit_card,standard,4.2
50437,5d8002dd-eb87-4cfd-adbf-5936705ee200,P00158,Beverages,65.2,2024-02-14 17:07:46,delivered,credit_card,pickup,0.0
50438,f673de5a-01eb-4b89-9e24-da20c2c4f85c,P01076,Technology,10.03,2024-02-14 08:39:52,delivered,paypal,express,10.53
50439,1f39140c-2d39-4bd5-9a44-2f9a0c0a04ab,P01200,Technology,11.15,2024-02-14 11:15:10,delivered,cash,standard,5.22
50440,0bdeb364-2caf-4b7e-bf6f-0a3647e68a05,P00895,Personal Care,40.84,2024-02-14 10:23:33,delivered,bank_transfer,standard,4.47
50441,c18dfde1-d72e-431b-bb7f-42eac7c438d5,P00297,Snacks,53.99,2024-02-14 06:21:12,delivered,debit_card,pickup,0.0
50442,e0e2c883-90cd-4a81-bb5d-d7aaa4777f83,P00490,Snacks,47.57,2024-02-14 14:07:50,delivered,credit_card,express,11.04
50443,a93b3537-8919-4cfa-b11c-989a6728f79e,P00132,Beverages,92.03,2024-02-14 10:01:12,delivered,credit_card,standard,5.59
50444,3a239e00-3a8d-4037-bc0a-7537eeda9ace,P01071,Technology,57.75,2024-02-14 08:18:03,delivered,credit_card,standard,6.24
50445,52db236b-7c0c-400b-a418-ea68afaf5834,P00056,Beverages,17.5,2024-02-14 19:07:01,delivered,bank_transfer,standard,4.69
50446,58835b17-2137-453a-944e-e1127aebd8f2,P00164,Beverages,21.91,2024-02-14 23:15:13,delivered,cash,standard,3.82
50447,797f35fc-c427-4bcb-afda-a2165cec630f,P00929,Personal Care,23.41,2024-02-14 10:17:37,delivered,credit_card,standard,4.2
50448,369a09ee-46c3-454c-a734-57b0a3ce9c93,P00152,Beverages,59.42,2024-02-14 10:32:08,delivered,bank_transfer,standard,4.8
50449,41a52bd3-8f8a-4e08-af34-b03be309cb16,P00552,Household,104.52,2024-02-14 13:49:05,delivered,credit_card,standard,3.84
50450,49305ea0-41fa-4c75-8d80-6216c476a3a6,P01013,Technology,4.42,2024-02-14 02:07:02,delivered,paypal,standard,5.62
50451,597f56a5-cfe7-41c5-9ae8-cf4c59b5d1fc,P00985,Personal Care,13.88,2024-02-14 02:19:48,delivered,credit_card,standard,4.22
50453,6df8b893-f138-472e-9313-bd0a0653c40f,P00470,Snacks,35.67,2024-02-14 02:47:49,delivered,credit_card,standard,4.33
50454,10a48fe8-4327-437c-a76a-0ed14686b3d3,P00390,Snacks,91.75,2024-02-14 10:34:19,delivered,credit_card,express,7.03
50455,ae5e4980-6a32-40db-b076-63fc5a64f7b2,P01236,Technology,1.92,2024-02-14 00:24:12,delivered,credit_card,standard,4.5
50456,094b3b20-d038-43fe-8fb1-ec2259852b2e,P00797,Personal Care,15.1,2024-02-14 03:33:09,delivered,cash,express,9.61
50457,b982911d-1bf2-4115-aeb1-851cc8c509fa,P00766,Personal Care,53.44,2024-02-14 22:01:46,delivered,cash,standard,4.31
50458,c7f2096b-0d00-41c3-9ed2-892ab8f593d9,P00742,Household,49.1,2024-02-14 22:10:30,delivered,debit_card,standard,4.36
50459,e6e19577-6187-4d83-ae3a-ceb1ab6e0733,P00005,Beverages,56.62,2024-02-14 02:01:38,delivered,cash,standard,5.76
50460,02ca2ee2-ad65-4df8-9f91-b3911aad3384,P00430,Snacks,14.03,2024-02-14 16:41:33,delivered,credit_card,express,10.31
50461,f8aac1c2-09f1-4c24-92fe-9db55491cb9b,P01137,Technology,19.88,2024-02-14 01:26:55,delivered,cash,standard,5.33
50462,88b1a722-7bd5-42f7-8a88-a80e72b65cc8,P00499,Snacks,77.04,2024-02-14 10:27:50,delivered,credit_card,standard,6.22
50463,a0c5e16f-186a-47e6-b3a9-d91b9583a04a,P00758,Personal Care,15.17,2024-02-14 13:46:12,delivered,cash,standard,5.24
50464,3cd61802-f60a-4764-8873-ef8fab6ee2ae,P00999,Personal Care,1.87,2024-02-14 15:31:22,delivered,debit_card,pickup,0.0
50465,cb5eac63-e156-4f5d-bf75-9d34aea5f0ce,P00980,Personal Care,69.49,2024-02-14 03:29:50,delivered,cash,express,6.55
50466,dcc40da2-0661-49e8-b652-4b0191126bfc,P00783,Personal Care,48.86,2024-02-14 08:40:15,delivered,paypal,express,12.91
50467,b0acc509-c2e6-4412-a08f-bc6cce64e742,P00051,Beverages,67.64,2024-02-14 08:05:02,delivered,debit_card,express,8.36
50468,66b84b0f-6b03-4964-a097-3450ec7ea2f7,P00066,Beverages,102.52,2024-02-14 01:13:08,delivered,debit_card,standard,4.98
50469,19555788-97a8-4381-89ae-59f80f6f41b7,P00732,Household,3.69,2024-02-14 06:59:01,delivered,bank_transfer,standard,4.78
50470,0c8380cb-a64e-4090-8b23-d1ddf32630e0,P00348,Snacks,3.59,2024-02-14 22:49:02,delivered,paypal,standard,6.7
50471,2119d59f-cba8-4dd6-ac7b-1fc9278d7b14,P00489,Snacks,4.4,2024-02-14 03:33:15,delivered,credit_card,standard,5.49
50473,a41cb0bc-3b04-4e7c-afe9-ad080f718bae,P01008,Technology,82.33,2024-02-14 14:22:16,delivered,credit_card,express,11.25
50474,5797af94-f7ed-4b04-9f10-6380bf566b42,P01066,Technology,49.41,2024-02-14 10:07:28,delivered,credit_card,standard,4.91
50476,f4d75ded-6ee1-4a7e-828a-4c6e9ce7a740,P01176,Technology,78.16,2024-02-14 22:41:37,delivered,credit_card,standard,5.36
50477,8227e4a9-e322-4f75-b58f-88e481f83bb1,P01245,Technology,6.93,2024-02-14 12:04:11,delivered,cash,express,9.78
50478,479a1984-6852-49b2-ab0e-571682030464,P00256,Snacks,19.89,2024-02-14 10:59:26,delivered,paypal,standard,5.14
50479,dbc5773b-0f73-41f4-98c9-8097a0a5c869,P01066,Technology,49.2,2024-02-14 22:27:08,delivered,credit_card,express,9.59
50480,95dd0b8b-565b-4eb1-b67d-7cfe324fd940,P00656,Household,43.45,2024-02-14 18:36:30,delivered,paypal,standard,3.18
50481,693eead6-4e6d-43a9-98ae-51aafa555df2,P00929,Personal Care,21.79,2024-02-14 07:16:44,delivered,debit_card,standard,7.25
50482,9081e38d-cca6-4eb1-a763-b96412d59846,P00193,Beverages,12.9,2024-02-14 14:46:30,delivered,credit_card,standard,4.68
50483,687165c3-b489-4e85-8999-6b4b55e5354f,P01136,Technology,71.84,2024-02-14 08:01:59,delivered,cash,standard,5.6
50484,8522d319-9d2a-498f-b8fd-428c7515fb31,P00756,Personal Care,3.18,2024-02-14 03:54:25,delivered,credit_card,standard,5.96
50485,a160a1d8-c824-4b93-9d15-28898687b9c9,P00170,Beverages,34.26,2024-02-14 12:31:17,delivered,credit_card,standard,4.85
50486,0afa4fa2-c5e4-4174-bc16-b2034e543757,P01208,Technology,65.03,2024-02-14 00:46:37,delivered,cash,standard,4.37
50488,a7c4d1cb-7483-445a-a46f-5f52618bd8f3,P00200,Beverages,37.28,2024-02-14 19:39:58,delivered,credit_card,standard,5.4
50489,20cad260-7cfc-440a-b469-0b0802e04de5,P00855,Personal Care,13.37,2024-02-14 05:36:10,delivered,bank_transfer,standard,5.88
50491,804933b5-4578-48a8-99bf-fc11f1ecca66,P00405,Snacks,78.3,2024-02-14 06:51:14,delivered,credit_card,standard,5.13
50492,078ba67c-2892-41cf-b6a9-2cc47ac4c0bb,P00207,Beverages,47.01,2024-02-14 05:02:35,delivered,bank_transfer,pickup,0.0
50493,4f66de5e-aabb-48ea-9026-cbcc0800b936,P00442,Snacks,62.75,2024-02-14 05:45:35,delivered,debit_card,express,7.38
50494,a9af0cd2-691e-4319-832c-be34f1be485f,P01151,Technology,77.08,2024-02-14 11:40:59,delivered,credit_card,standard,5.57
50495,da860243-3e45-4e04-94c1-2499bbb7b45d,P00425,Snacks,35.73,2024-02-14 23:20:39,delivered,cash,standard,6.92
50496,18999c01-ef81-4f8f-9876-9d605a49d0b2,P00554,Household,54.1,2024-02-14 05:00:02,delivered,debit_card,standard,7.06
50497,c476c8ae-c59a-49ce-bf25-11085144697c,P01137,Technology,19.12,2024-02-14 09:01:09,delivered,debit_card,pickup,0.0
50498,d9e50803-60ec-4aae-8678-c3391ce18d5c,P00716,Household,100.59,2024-02-14 16:17:09,delivered,paypal,pickup,0.0
50499,969c1e36-8561-4baf-929f-6fe015e1d6de,P00884,Personal Care,59.66,2024-02-14 12:59:34,delivered,cash,express,12.07
50500,1cf0b024-1ad5-411e-b9d0-fe5716448c5d,P01045,Technology,68.26,2024-02-14 03:12:51,delivered,debit_card,pickup,0.0
50501,981ac6c8-9c97-4767-8090-f3471f7ca2b3,P00711,Household,84.21,2024-02-14 00:14:42,delivered,cash,express,7.8
50502,e2fd3b06-4bc5-4d77-be90-6c43ab7670f9,P00322,Snacks,102.76,2024-02-14 04:24:51,delivered,credit_card,standard,7.51
50503,8d83c172-9b9b-4803-9b86-03313e252eac,P00717,Household,69.68,2024-02-14 04:36:36,delivered,debit_card,standard,6.48
50504,e443cdad-07c6-4bd3-8ea6-a856d7a0472f,P00899,Personal Care,79.82,2024-02-14 17:11:26,delivered,cash,pickup,0.0
50505,f3941abb-b03e-4058-b16f-61322e1b8ab7,P01091,Technology,37.34,2024-02-14 01:48:23,delivered,debit_card,standard,5.36
50506,03fffb97-7834-4856-a421-d8320b97ec17,P00950,Personal Care,15.4,2024-02-14 04:07:21,delivered,debit_card,express,9.58
50507,49305ea0-41fa-4c75-8d80-6216c476a3a6,P01235,Technology,81.79,2024-02-14 22:00:35,delivered,debit_card,standard,5.38
50508,4458db6e-e1b6-4c7b-add0-79cefdf88c66,P00376,Snacks,95.85,2024-02-14 11:55:38,delivered,credit_card,express,8.73
50509,34f4672b-c64b-404a-b7ba-ab32a9b8bd7e,P01027,Technology,95.72,2024-02-14 22:48:06,delivered,debit_card,standard,3.12
50510,a93b3537-8919-4cfa-b11c-989a6728f79e,P00119,Beverages,75.6,2024-02-14 00:41:17,delivered,debit_card,standard,3.67
50511,a30a0bea-669d-4daf-a4c2-8dabf9b210cb,P00932,Personal Care,18.67,2024-02-14 04:09:40,delivered,debit_card,standard,5.23
50512,fb85c593-04af-4927-bae5-bf66c7d47dfa,P00007,Beverages,79.98,2024-02-14 20:47:59,delivered,bank_transfer,standard,5.19
50513,fc899e68-3b42-481e-88ab-5c2c7cf61292,P00275,Snacks,46.91,2024-02-14 22:02:52,delivered,debit_card,express,9.83
50515,9e15190c-da75-4241-81f7-e34a28dfbafe,P00040,Beverages,87.44,2024-02-14 13:03:33,delivered,credit_card,standard,4.94
50516,541e2ace-15b7-4f16-88e6-61661841e1c4,P00356,Snacks,47.03,2024-02-14 02:26:29,delivered,cash,standard,5.22
50517,e56e138a-66ba-4b2f-a2c4-568f11cc88c1,P00967,Personal Care,85.9,2024-02-14 21:01:57,delivered,paypal,standard,6.55
50518,0fdaacbc-b87a-4254-a460-c7e895285dfc,P00588,Household,75.79,2024-02-14 21:04:34,delivered,debit_card,pickup,0.0
50519,2c4e34eb-c7d4-4072-8ff6-b60a8e9bc7e8,P01096,Technology,44.22,2024-02-14 21:22:49,delivered,credit_card,standard,6.49
50520,92982183-9c1f-4bc7-9fd4-db94b97dcc47,P00119,Beverages,73.88,2024-02-14 13:06:28,delivered,debit_card,standard,5.26
50521,d620f2aa-1603-4710-b79f-510c80c10805,P00117,Beverages,6.46,2024-02-14 07:45:40,delivered,debit_card,pickup,0.0
50522,db6aad82-a4ea-4df7-8b0a-a0375574afe5,P00914,Personal Care,50.4,2024-02-14 10:26:48,delivered,debit_card,express,8.74
50523,67d68f79-e586-4349-a805-3dc53d9fa29e,P00729,Household,19.54,2024-02-14 11:12:15,delivered,credit_card,express,9.11
50524,36e01744-6339-400f-924f-83b3f15149b3,P00836,Personal Care,48.92,2024-02-14 15:48:14,delivered,debit_card,standard,5.07
50525,158ba2b8-0d18-4323-a705-b90376d1eb71,P00045,Beverages,77.36,2024-02-14 20:29:21,delivered,credit_card,standard,4.63
50526,9540054e-b8b5-415d-b808-23bd46dbb712,P00948,Personal Care,53.28,2024-02-14 07:02:03,delivered,credit_card,pickup,0.0
50527,83dd6b0f-74fe-4fdc-8357-2e1588198e33,P00366,Snacks,66.78,2024-02-14 04:23:37,delivered,credit_card,express,12.37
50528,29ae1d6e-ddfa-4e62-a949-9e1a1e93bdee,P00580,Household,75.87,2024-02-14 11:01:53,delivered,credit_card,pickup,0.0
50529,c6b0d6eb-359a-494f-bb63-931c3b2b37ea,P01080,Technology,62.04,2024-02-14 00:11:12,delivered,credit_card,standard,6.03
50530,36e01744-6339-400f-924f-83b3f15149b3,P00938,Personal Care,68.57,2024-02-14 05:52:48,delivered,debit_card,standard,3.66
50531,c18dfde1-d72e-431b-bb7f-42eac7c438d5,P00873,Personal Care,11.36,2024-02-14 10:25:30,delivered,bank_transfer,standard,4.76
50532,63236e7b-da8e-41fe-97d7-ea2a0b4d24a9,P01113,Technology,91.56,2024-02-14 03:18:46,delivered,credit_card,standard,4.93
50533,fb87e86e-f435-4044-a5bc-1ea99bafc2db,P00671,Household,7.12,2024-02-14 10:00:27,delivered,bank_transfer,standard,3.69
50534,e95e5bb3-cde3-40f1-b3fc-2525bda3dda7,P00564,Household,67.04,2024-02-14 09:08:40,delivered,credit_card,standard,4.73
50535,bceee795-24ed-4b05-9998-34ab528c17e6,P00754,Personal Care,34.98,2024-02-14 00:50:27,delivered,cash,pickup,0.0
50536,79ed4f9a-8b50-498e-8499-25512cd0a1af,P01108,Technology,31.89,2024-02-14 12:35:16,delivered,credit_card,express,10.76
50537,9841d110-8090-40b2-947f-52fcf271d482,P01255,Technology,41.75,2024-02-14 01:20:34,delivered,cash,standard,4.6
50538,1f2d0aec-27e8-4d14-834b-a357456e3911,P01074,Technology,9.2,2024-02-14 18:25:04,delivered,credit_card,standard,4.74
50539,253f3e31-01e2-415c-acbd-d44271a3b02d,P01139,Technology,38.7,2024-02-14 02:19:30,delivered,credit_card,standard,5.37
50541,d40e1afe-f8af-4226-b739-14a38a41be25,P00825,Personal Care,38.54,2024-02-14 15:42:30,delivered,debit_card,standard,3.4
50542,ea06aef9-7df0-4b95-a66e-f1aa5ab258b5,P00209,Beverages,54.48,2024-02-14 01:38:01,delivered,credit_card,pickup,0.0
50543,11819f13-dfed-458d-8292-d38cee5ed679,P00335,Snacks,10.68,2024-02-14 10:40:20,delivered,credit_card,express,7.41
50544,a9d47a4d-6c1e-4b78-99b7-77c0510cd428,P00055,Beverages,86.41,2024-02-14 22:19:52,delivered,debit_card,standard,5.03
50545,98d602ae-6c2d-468c-98f4-846d34fe9264,P00957,Personal Care,26.13,2024-02-14 07:24:04,delivered,bank_transfer,standard,4.63
50546,134e4925-24e4-4cae-a846-f660ef724fd7,P00323,Snacks,55.3,2024-02-14 11:45:18,delivered,debit_card,express,9.34
50547,b0d06b8a-ad36-4a4a-bb05-97aaf412cdc1,P00123,Beverages,38.48,2024-02-14 19:40:59,delivered,bank_transfer,standard,4.53
50548,0042e01f-9154-45fd-9c1d-499b3eb3f1c4,P00417,Snacks,16.67,2024-02-14 09:45:30,delivered,bank_transfer,express,10.12
50549,fac514a8-4f06-4021-abfd-5014b4ef131d,P00203,Beverages,6.39,2024-02-14 15:36:12,delivered,cash,standard,4.95
50550,6b914ad1-08d8-40ca-93d2-2fa0e96e108f,P01210,Technology,51.9,2024-02-14 00:27:19,delivered,debit_card,standard,2.5
50551,66d95fc7-9d34-43e2-aae0-b8e065af7459,P01034,Technology,62.01,2024-02-14 14:51:38,delivered,paypal,express,8.02
50552,0b34cbad-c667-4bc5-8c94-a37e7fc90b8e,P00979,Personal Care,95.12,2024-02-14 14:23:14,delivered,bank_transfer,standard,3.69
50553,2b1552a9-869b-4e52-a813-f928712f5093,P00378,Snacks,47.89,2024-02-14 06:13:08,delivered,debit_card,standard,4.35
50554,b024ec5b-ac0e-4645-91a4-65e643a42546,P01191,Technology,88.58,2024-02-14 21:57:22,delivered,bank_transfer,standard,4.39
50555,23e606e4-f429-4ed5-aea0-d5777bd711e0,P01043,Technology,85.8,2024-02-14 12:11:00,delivered,cash,pickup,0.0
50557,686a1112-208a-47da-beb8-bdd854924cf2,P00729,Household,20.1,2024-02-14 10:46:24,delivered,credit_card,standard,3.94
50558,be1c294f-5977-47b4-aa95-3e3b83bc71b9,P00141,Beverages,43.43,2024-02-14 06:36:29,delivered,bank_transfer,standard,4.91
50559,f94053e0-9486-4ce9-8f13-f967c8b483a1,P00848,Personal Care,94.85,2024-02-14 03:51:43,delivered,credit_card,standard,3.79
50560,d6ba408f-a32d-4e27-9efe-4f6959d7b9b3,P01142,Technology,57.96,2024-02-14 03:08:57,delivered,credit_card,standard,5.52
50561,ce03a61d-6c4e-492b-9b3e-d3459da14556,P00875,Personal Care,54.69,2024-02-14 11:20:04,delivered,cash,pickup,0.0
50562,be369631-2dd9-4204-9f44-c727b8c1e15e,P01092,Technology,33.85,2024-02-14 04:41:10,delivered,credit_card,standard,5.91
50563,a7fefd31-01f2-40e1-8c69-c70dc44d8976,P01121,Technology,34.94,2024-02-14 06:13:42,delivered,cash,standard,5.43
50564,e95e5bb3-cde3-40f1-b3fc-2525bda3dda7,P00368,Snacks,8.84,2024-02-14 23:53:48,delivered,debit_card,express,9.48
50565,e07e4467-9c01-41db-bce2-dc0603c92ca2,P01147,Technology,27.2,2024-02-15 03:04:35,delivered,bank_transfer,express,10.65
50566,668ca7ed-e6d3-409d-9c42-798ad93f7782,P00937,Personal Care,44.59,2024-02-15 11:57:53,delivered,debit_card,express,9.4
50567,17f4bc0f-5e6a-43a4-9950-fb889248f0ec,P00835,Personal Care,64.53,2024-02-15 09:02:18,delivered,bank_transfer,pickup,0.0
50568,f70f8643-2662-4b63-9719-83fdd3be8d1e,P00819,Personal Care,69.7,2024-02-15 23:25:52,delivered,cash,standard,4.95
50569,75660cdb-4333-445f-9744-9d30e5661835,P00157,Beverages,49.09,2024-02-15 12:23:35,delivered,credit_card,standard,3.94
50570,d06a74a0-6a5e-46b1-9c18-18a125395949,P00390,Snacks,90.38,2024-02-15 05:10:24,delivered,credit_card,standard,6.02
50572,cf3a5e92-9710-4ab7-98f1-09f99e9d4aa5,P00648,Household,81.56,2024-02-15 00:14:48,delivered,credit_card,standard,4.47
50573,80ac3a6d-6cdc-4833-b9fb-65300a038167,P00804,Personal Care,101.67,2024-02-15 14:32:22,delivered,debit_card,express,8.9
50574,28770266-6e58-4103-9371-e07afa8d50b5,P00164,Beverages,21.2,2024-02-15 22:28:55,delivered,cash,standard,3.79
50575,020e8648-a85d-4925-9367-9c26c45133b0,P00248,Beverages,66.14,2024-02-15 18:10:45,delivered,debit_card,standard,5.23
50577,5c7c4af2-ab0d-43f2-82f9-3ec87d9997b9,P00729,Household,19.85,2024-02-15 11:17:23,delivered,debit_card,standard,3.19
50579,478705d6-7a06-470a-a116-8b177a34d8d0,P00706,Household,81.82,2024-02-15 13:37:21,delivered,cash,express,11.03
50580,205b34d7-4292-4418-bd3c-793e2212c1ab,P00280,Snacks,50.35,2024-02-15 13:06:55,delivered,cash,standard,6.63
50581,edbfc77d-036d-4372-8be6-14acaf18ac55,P00023,Beverages,39.43,2024-02-15 06:53:10,delivered,credit_card,standard,5.4
50582,3da0c13b-48e7-46fb-830c-6606bd532801,P00399,Snacks,89.75,2024-02-15 23:57:52,delivered,debit_card,standard,5.77
50583,d41a0c8c-2d0c-46ef-bdc3-09eebfbedaee,P00793,Personal Care,53.85,2024-02-15 08:44:45,delivered,cash,standard,4.48
50584,e63529b2-6919-4bb4-bf02-795db895bfdd,P00133,Beverages,85.98,2024-02-15 10:36:42,delivered,cash,pickup,0.0
50585,46d63b93-3bb6-4b6e-9f48-26dac550e256,P01222,Technology,94.21,2024-02-15 02:34:43,delivered,credit_card,standard,4.36
50586,5519c20d-491e-40b2-a4a2-4ce8bb4288b6,P01112,Technology,81.75,2024-02-15 08:19:05,delivered,cash,standard,5.71
50587,0d10ab4e-60e7-42c1-97c8-06a116d6da5d,P00673,Household,29.73,2024-02-15 10:25:59,failed,cash,standard,6.08
50588,a8c0678c-946b-4fe9-bafe-e782e789377d,P00112,Beverages,94.61,2024-02-15 03:42:52,delivered,bank_transfer,standard,6.16
50589,29ae1d6e-ddfa-4e62-a949-9e1a1e93bdee,P00958,Personal Care,41.01,2024-02-15 04:30:23,delivered,debit_card,pickup,0.0
50590,4f7ad508-9aae-4cc8-ab89-8b5c72b30d80,P01150,Technology,99.56,2024-02-15 05:28:11,delivered,cash,standard,3.76
